status	stable_id	sequence_cluster_id	fold
FROZEN_PHASE3D	ENST00000578562	SC76943f828a68	0
FROZEN_PHASE3D	ENST00000578569	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000578570	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000578611	SC76943f828a68	0
FROZEN_PHASE3D	ENST00000578649	SC9022d50461ad	1
FROZEN_PHASE3D	ENST00000578754	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000578757	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000578758	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000578793	SC1b965925364e	3
FROZEN_PHASE3D	ENST00000578795	SC4ab61aed829d	2
FROZEN_PHASE3D	ENST00000578804	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000578806	SC8f94eced1092	1
FROZEN_PHASE3D	ENST00000578812	SCadbd60d4094e	3
FROZEN_PHASE3D	ENST00000578820	SC225e04008317	4
FROZEN_PHASE3D	ENST00000578833	SCc4fd95aea76e	3
FROZEN_PHASE3D	ENST00000578885	SC5228227d2d82	2
FROZEN_PHASE3D	ENST00000578921	SC740ceed94302	3
FROZEN_PHASE3D	ENST00000578948	SCd7f4b3eeafb3	2
FROZEN_PHASE3D	ENST00000578966	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000579002	SC2b98a3b4f6ea	3
FROZEN_PHASE3D	ENST00000579004	SC5228227d2d82	2
FROZEN_PHASE3D	ENST00000579025	SC98456810e0ea	1
FROZEN_PHASE3D	ENST00000579031	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000579039	SC93c44b2af7d5	4
FROZEN_PHASE3D	ENST00000579085	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000579103	SCa42bb0ff74cb	0
FROZEN_PHASE3D	ENST00000579126	SC709435b7ef64	2
FROZEN_PHASE3D	ENST00000579128	SCd4d69d6d828b	4
FROZEN_PHASE3D	ENST00000579133	SCe0fcb95f5272	3
FROZEN_PHASE3D	ENST00000579139	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000579147	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000579155	SC5228227d2d82	2
FROZEN_PHASE3D	ENST00000579213	SCe5843151e047	2
FROZEN_PHASE3D	ENST00000579226	SC76943f828a68	0
FROZEN_PHASE3D	ENST00000579248	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000579260	SCd19b2c41fee6	3
FROZEN_PHASE3D	ENST00000579261	SC0972a1784b3e	4
FROZEN_PHASE3D	ENST00000579289	SCe74c61df280b	4
FROZEN_PHASE3D	ENST00000579334	SC5228227d2d82	2
FROZEN_PHASE3D	ENST00000579335	SC466573ed0d6d	4
FROZEN_PHASE3D	ENST00000579354	SC12d0102632c1	0
FROZEN_PHASE3D	ENST00000579374	SCd19b2c41fee6	3
FROZEN_PHASE3D	ENST00000579380	SC9a1db82c4988	2
FROZEN_PHASE3D	ENST00000579408	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000579446	SCedfe0ad9228b	0
FROZEN_PHASE3D	ENST00000579456	SCc23c9fad7f9c	2
FROZEN_PHASE3D	ENST00000579459	SC4561ac373f05	2
FROZEN_PHASE3D	ENST00000579461	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000579473	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000579480	SCa4e57bd87283	2
FROZEN_PHASE3D	ENST00000579495	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000579520	SCa7cfaec27aa7	1
FROZEN_PHASE3D	ENST00000579618	SC7bfab1469b20	4
FROZEN_PHASE3D	ENST00000579649	SCedfe0ad9228b	0
FROZEN_PHASE3D	ENST00000579682	SC24ce6f15b1f2	2
FROZEN_PHASE3D	ENST00000579698	SC45b105b2545a	1
FROZEN_PHASE3D	ENST00000579708	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000579716	SC3d3f6b16ef61	0
FROZEN_PHASE3D	ENST00000579741	SC40595a87239c	2
FROZEN_PHASE3D	ENST00000579754	SC0aef150e8756	0
FROZEN_PHASE3D	ENST00000579768	SC9a1db82c4988	2
FROZEN_PHASE3D	ENST00000579821	SC5228227d2d82	2
FROZEN_PHASE3D	ENST00000579842	SC5228227d2d82	2
FROZEN_PHASE3D	ENST00000579849	SCa8fa484fb012	4
FROZEN_PHASE3D	ENST00000579878	SC4561ac373f05	2
FROZEN_PHASE3D	ENST00000579978	SCe0fcb95f5272	3
FROZEN_PHASE3D	ENST00000579984	SC40595a87239c	2
FROZEN_PHASE3D	ENST00000579996	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000580018	SCe078344e3477	1
FROZEN_PHASE3D	ENST00000580026	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000580063	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000580070	SC93c44b2af7d5	4
FROZEN_PHASE3D	ENST00000580180	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000580210	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000580248	SCa2d03ec7032b	4
FROZEN_PHASE3D	ENST00000580261	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000580320	SC5228227d2d82	2
FROZEN_PHASE3D	ENST00000580333	SCd19b2c41fee6	3
FROZEN_PHASE3D	ENST00000580353	SC76943f828a68	0
FROZEN_PHASE3D	ENST00000580377	SC41d7fd596237	3
FROZEN_PHASE3D	ENST00000580380	SCf73cef0b6a41	3
FROZEN_PHASE3D	ENST00000580387	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000580435	SCa7cfaec27aa7	1
FROZEN_PHASE3D	ENST00000580461	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000580533	SCaa874a2c20d6	0
FROZEN_PHASE3D	ENST00000580567	SC41d7fd596237	3
FROZEN_PHASE3D	ENST00000580649	SC72929d2588a1	2
FROZEN_PHASE3D	ENST00000580750	SC5228227d2d82	2
FROZEN_PHASE3D	ENST00000580755	SC18aabe8583f2	3
FROZEN_PHASE3D	ENST00000580770	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000580800	SC03c438b19ed2	4
FROZEN_PHASE3D	ENST00000580814	SC6f43a70ed7c4	2
FROZEN_PHASE3D	ENST00000580824	SC5b15a920bea9	2
FROZEN_PHASE3D	ENST00000580828	SC5f1fc0306925	3
FROZEN_PHASE3D	ENST00000580833	SCfb979fd83e7d	0
FROZEN_PHASE3D	ENST00000580835	SC75de70314e3d	3
FROZEN_PHASE3D	ENST00000580864	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000580886	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000580887	SC76943f828a68	0
FROZEN_PHASE3D	ENST00000580888	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000580909	SC160b2f8fcb48	2
FROZEN_PHASE3D	ENST00000580917	SC5a4709664741	2
FROZEN_PHASE3D	ENST00000580924	SC169c44a4f988	0
FROZEN_PHASE3D	ENST00000580947	SCe74c61df280b	4
FROZEN_PHASE3D	ENST00000580965	SCe575db6e552b	1
FROZEN_PHASE3D	ENST00000580971	SC52b90636e26a	2
FROZEN_PHASE3D	ENST00000580972	SCe68a7bb700f8	1
FROZEN_PHASE3D	ENST00000580980	SC3a0645aa4ba3	4
FROZEN_PHASE3D	ENST00000581012	SC4561ac373f05	2
FROZEN_PHASE3D	ENST00000581055	SC40f469991ff8	4
FROZEN_PHASE3D	ENST00000581066	SCb1175db39d8b	1
FROZEN_PHASE3D	ENST00000581091	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000581138	SC3e60e115be6c	3
FROZEN_PHASE3D	ENST00000581150	SC5948bd132094	0
FROZEN_PHASE3D	ENST00000581157	SC885620579977	1
FROZEN_PHASE3D	ENST00000581164	SC3e60e115be6c	3
FROZEN_PHASE3D	ENST00000581166	SCe74c61df280b	4
FROZEN_PHASE3D	ENST00000581170	SC353d902590d6	3
FROZEN_PHASE3D	ENST00000581193	SC549a7c74d09f	2
FROZEN_PHASE3D	ENST00000581204	SCe74c61df280b	4
FROZEN_PHASE3D	ENST00000581230	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000581237	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000581305	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000581361	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000581373	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000581375	SCfb979fd83e7d	0
FROZEN_PHASE3D	ENST00000581378	SC3da073709cfa	4
FROZEN_PHASE3D	ENST00000581384	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000581392	SC1c03939be8df	1
FROZEN_PHASE3D	ENST00000581458	SC0a886d280b8c	2
FROZEN_PHASE3D	ENST00000581486	SC93c44b2af7d5	4
FROZEN_PHASE3D	ENST00000581497	SC0b54f844f4a5	1
FROZEN_PHASE3D	ENST00000581540	SCe74c61df280b	4
FROZEN_PHASE3D	ENST00000581544	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000581551	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000581584	SC5228227d2d82	2
FROZEN_PHASE3D	ENST00000581621	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000581693	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000581697	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000581718	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000581741	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000581770	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000581806	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000581808	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000581841	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000581842	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000581862	SC5c609177da4d	1
FROZEN_PHASE3D	ENST00000581874	SCf73cef0b6a41	3
FROZEN_PHASE3D	ENST00000581882	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000581913	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000581915	SC57251e621f49	4
FROZEN_PHASE3D	ENST00000581920	SCd4d69d6d828b	4
FROZEN_PHASE3D	ENST00000581979	SC0b54f844f4a5	1
FROZEN_PHASE3D	ENST00000581993	SC2b98a3b4f6ea	3
FROZEN_PHASE3D	ENST00000582050	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000582074	SC5228227d2d82	2
FROZEN_PHASE3D	ENST00000582076	SC41d7fd596237	3
FROZEN_PHASE3D	ENST00000582126	SC8ce535528b6a	4
FROZEN_PHASE3D	ENST00000582130	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000582169	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000582175	SC41d7fd596237	3
FROZEN_PHASE3D	ENST00000582193	SCd19b2c41fee6	3
FROZEN_PHASE3D	ENST00000582198	SC45b105b2545a	1
FROZEN_PHASE3D	ENST00000582213	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000582222	SCe0fcb95f5272	3
FROZEN_PHASE3D	ENST00000582252	SCfa6b8f354ba7	1
FROZEN_PHASE3D	ENST00000582287	SCd5f3c3e8e514	1
FROZEN_PHASE3D	ENST00000582326	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000582341	SC72929d2588a1	2
FROZEN_PHASE3D	ENST00000582379	SC3da073709cfa	4
FROZEN_PHASE3D	ENST00000582380	SCedfe0ad9228b	0
FROZEN_PHASE3D	ENST00000582401	SC7b2f34b5dd07	4
FROZEN_PHASE3D	ENST00000582402	SC5b15a920bea9	2
FROZEN_PHASE3D	ENST00000582449	SC6e30870e39aa	0
FROZEN_PHASE3D	ENST00000582463	SCedfe0ad9228b	0
FROZEN_PHASE3D	ENST00000582475	SC7bfab1469b20	4
FROZEN_PHASE3D	ENST00000582485	SCadbd60d4094e	3
FROZEN_PHASE3D	ENST00000582520	SCa0c31f93d2d0	2
FROZEN_PHASE3D	ENST00000582556	SCadbd60d4094e	3
FROZEN_PHASE3D	ENST00000582571	SC5c609177da4d	1
FROZEN_PHASE3D	ENST00000582588	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000582613	SC5228227d2d82	2
FROZEN_PHASE3D	ENST00000582716	SC489686658f12	1
FROZEN_PHASE3D	ENST00000582730	SC0b54f844f4a5	1
FROZEN_PHASE3D	ENST00000582736	SC18aabe8583f2	3
FROZEN_PHASE3D	ENST00000582746	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000582770	SCd5f3c3e8e514	1
FROZEN_PHASE3D	ENST00000582782	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000582787	SC780b417a14a2	3
FROZEN_PHASE3D	ENST00000582805	SCc4fd95aea76e	3
FROZEN_PHASE3D	ENST00000582832	SC0972a1784b3e	4
FROZEN_PHASE3D	ENST00000582848	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000582888	SC5948bd132094	0
FROZEN_PHASE3D	ENST00000582898	SC0aef150e8756	0
FROZEN_PHASE3D	ENST00000582900	SC5228227d2d82	2
FROZEN_PHASE3D	ENST00000582911	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000582935	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000582965	SC5f1fc0306925	3
FROZEN_PHASE3D	ENST00000583011	SCadbd60d4094e	3
FROZEN_PHASE3D	ENST00000583036	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000583065	SC0dcadaf4528c	4
FROZEN_PHASE3D	ENST00000583106	SCc4fd95aea76e	3
FROZEN_PHASE3D	ENST00000583120	SCa8fa484fb012	4
FROZEN_PHASE3D	ENST00000583201	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000583205	SC0972a1784b3e	4
FROZEN_PHASE3D	ENST00000583217	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000583239	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000583269	SC0aef150e8756	0
FROZEN_PHASE3D	ENST00000583313	SCbe3aeb20329b	2
FROZEN_PHASE3D	ENST00000583389	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000583392	SC0aef150e8756	0
FROZEN_PHASE3D	ENST00000583400	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000583407	SC2b98a3b4f6ea	3
FROZEN_PHASE3D	ENST00000583408	SC4561ac373f05	2
FROZEN_PHASE3D	ENST00000583475	SC063c4cb9a538	3
FROZEN_PHASE3D	ENST00000583487	SC5a4709664741	2
FROZEN_PHASE3D	ENST00000583515	SCadbd60d4094e	3
FROZEN_PHASE3D	ENST00000583565	SC93c44b2af7d5	4
FROZEN_PHASE3D	ENST00000583637	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000583708	SC9022d50461ad	1
FROZEN_PHASE3D	ENST00000583741	SC0b54f844f4a5	1
FROZEN_PHASE3D	ENST00000583772	SC03c438b19ed2	4
FROZEN_PHASE3D	ENST00000583777	SC922bf4903fa8	4
FROZEN_PHASE3D	ENST00000583788	SC6bd8e7d763b0	1
FROZEN_PHASE3D	ENST00000583802	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000583836	SC6e30870e39aa	0
FROZEN_PHASE3D	ENST00000583839	SCe0fcb95f5272	3
FROZEN_PHASE3D	ENST00000583848	SC3da073709cfa	4
FROZEN_PHASE3D	ENST00000583879	SC063c4cb9a538	3
FROZEN_PHASE3D	ENST00000583894	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000583899	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000583931	SCe7d2ebe0157d	1
FROZEN_PHASE3D	ENST00000584008	SC5f2e36a507c2	4
FROZEN_PHASE3D	ENST00000584026	SC0aef150e8756	0
FROZEN_PHASE3D	ENST00000584054	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000584056	SC5d9f69087a77	1
FROZEN_PHASE3D	ENST00000584058	SC345ded5b433d	1
FROZEN_PHASE3D	ENST00000584079	SCf73cef0b6a41	3
FROZEN_PHASE3D	ENST00000584141	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000584164	SCadbd60d4094e	3
FROZEN_PHASE3D	ENST00000584177	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000584190	SC47d707ab43a6	4
FROZEN_PHASE3D	ENST00000584206	SC41d7fd596237	3
FROZEN_PHASE3D	ENST00000584208	SC03c438b19ed2	4
FROZEN_PHASE3D	ENST00000584216	SC3d3f6b16ef61	0
FROZEN_PHASE3D	ENST00000584239	SCd6913aa4a06e	4
FROZEN_PHASE3D	ENST00000584279	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000584320	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000584341	SCe575db6e552b	1
FROZEN_PHASE3D	ENST00000584343	SCadbd60d4094e	3
FROZEN_PHASE3D	ENST00000584364	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000584441	SCadbd60d4094e	3
FROZEN_PHASE3D	ENST00000584486	SC8d6418536d64	1
FROZEN_PHASE3D	ENST00000584514	SCa7cfaec27aa7	1
FROZEN_PHASE3D	ENST00000584536	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000584539	SC549a7c74d09f	2
FROZEN_PHASE3D	ENST00000584549	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000584577	SC7b895d2d8367	4
FROZEN_PHASE3D	ENST00000584583	SC5d9f69087a77	1
FROZEN_PHASE3D	ENST00000584600	SCa7cfaec27aa7	1
FROZEN_PHASE3D	ENST00000584657	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000584668	SC0b54f844f4a5	1
FROZEN_PHASE3D	ENST00000584678	SC2b98a3b4f6ea	3
FROZEN_PHASE3D	ENST00000584696	SC590c3b118e2f	4
FROZEN_PHASE3D	ENST00000584712	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000584755	SC9022d50461ad	1
FROZEN_PHASE3D	ENST00000584773	SC0b54f844f4a5	1
FROZEN_PHASE3D	ENST00000584784	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000584796	SC063c4cb9a538	3
FROZEN_PHASE3D	ENST00000584848	SC45b105b2545a	1
FROZEN_PHASE3D	ENST00000584860	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000584880	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000584895	SC08bb8ffa5342	1
FROZEN_PHASE3D	ENST00000584901	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000584906	SCadbd60d4094e	3
FROZEN_PHASE3D	ENST00000584912	SC5d9f69087a77	1
FROZEN_PHASE3D	ENST00000584923	SCaa874a2c20d6	0
FROZEN_PHASE3D	ENST00000584926	SCbf68e176b13b	4
FROZEN_PHASE3D	ENST00000585014	SCe575db6e552b	1
FROZEN_PHASE3D	ENST00000585024	SCede5d6963593	1
FROZEN_PHASE3D	ENST00000585042	SC063c4cb9a538	3
FROZEN_PHASE3D	ENST00000585056	SC93c44b2af7d5	4
FROZEN_PHASE3D	ENST00000585060	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000585123	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000585124	SC7388397dab76	0
FROZEN_PHASE3D	ENST00000585132	SC93c44b2af7d5	4
FROZEN_PHASE3D	ENST00000585176	SCadbd60d4094e	3
FROZEN_PHASE3D	ENST00000585199	SCd19b2c41fee6	3
FROZEN_PHASE3D	ENST00000585202	SC6e30870e39aa	0
FROZEN_PHASE3D	ENST00000585215	SC45b105b2545a	1
FROZEN_PHASE3D	ENST00000585223	SC4c7625dccf62	3
FROZEN_PHASE3D	ENST00000585237	SC259b4b7beb8f	3
FROZEN_PHASE3D	ENST00000585242	SCc98bb35626a8	3
FROZEN_PHASE3D	ENST00000585244	SC45b105b2545a	1
FROZEN_PHASE3D	ENST00000585245	SC3e60e115be6c	3
FROZEN_PHASE3D	ENST00000585321	SC755cfaacc280	3
FROZEN_PHASE3D	ENST00000585331	SCc1916fb9a7ee	1
FROZEN_PHASE3D	ENST00000585362	SC368c4b36b3b8	2
FROZEN_PHASE3D	ENST00000585374	SC5f2c36c52414	4
FROZEN_PHASE3D	ENST00000585392	SC0d729a536102	3
FROZEN_PHASE3D	ENST00000585395	SCa7b6b38d3a71	1
FROZEN_PHASE3D	ENST00000585409	SCa7b6b38d3a71	1
FROZEN_PHASE3D	ENST00000585425	SCff84d7002646	3
FROZEN_PHASE3D	ENST00000585468	SCf3cec5532395	3
FROZEN_PHASE3D	ENST00000585474	SCf40ed24be9f6	3
FROZEN_PHASE3D	ENST00000585475	SC25f503f3b623	2
FROZEN_PHASE3D	ENST00000585479	SC1e4a8e83774a	0
FROZEN_PHASE3D	ENST00000585480	SC368c4b36b3b8	2
FROZEN_PHASE3D	ENST00000585523	SCec0baf59fcc0	3
FROZEN_PHASE3D	ENST00000585535	SCd93f5594e335	2
FROZEN_PHASE3D	ENST00000585557	SC2a6fe1f44ecf	1
FROZEN_PHASE3D	ENST00000585563	SC1e9b3d28d9d3	1
FROZEN_PHASE3D	ENST00000585591	SCcc349b5b73c4	0
FROZEN_PHASE3D	ENST00000585598	SC0ffacba59a6b	3
FROZEN_PHASE3D	ENST00000585605	SCb2bf0fbbb183	2
FROZEN_PHASE3D	ENST00000585633	SC7f6c662f8628	1
FROZEN_PHASE3D	ENST00000585635	SCfb4bde45a3b3	4
FROZEN_PHASE3D	ENST00000585650	SC0e39c8bde17d	0
FROZEN_PHASE3D	ENST00000585661	SC23fc6b53d927	1
FROZEN_PHASE3D	ENST00000585665	SCef01b2e230b8	0
FROZEN_PHASE3D	ENST00000585671	SC0c1b55fde8c1	1
FROZEN_PHASE3D	ENST00000585695	SCec0baf59fcc0	3
FROZEN_PHASE3D	ENST00000585716	SC5ec1e6eeaa29	0
FROZEN_PHASE3D	ENST00000585756	SC06b4507a174e	1
FROZEN_PHASE3D	ENST00000585769	SCf40ed24be9f6	3
FROZEN_PHASE3D	ENST00000585782	SC2a6fe1f44ecf	1
FROZEN_PHASE3D	ENST00000585809	SCc68339a0732f	3
FROZEN_PHASE3D	ENST00000585811	SC79b5f9ee4f89	3
FROZEN_PHASE3D	ENST00000585821	SC5548acc587ac	1
FROZEN_PHASE3D	ENST00000585838	SCa27d98da89fd	4
FROZEN_PHASE3D	ENST00000585842	SC97268ea7d44c	2
FROZEN_PHASE3D	ENST00000585856	SCd93f5594e335	2
FROZEN_PHASE3D	ENST00000585900	SC4733905daf70	3
FROZEN_PHASE3D	ENST00000585932	SCd93f5594e335	2
FROZEN_PHASE3D	ENST00000585933	SC9742604c406c	0
FROZEN_PHASE3D	ENST00000585937	SCbac28f374408	2
FROZEN_PHASE3D	ENST00000585956	SCd93f5594e335	2
FROZEN_PHASE3D	ENST00000586003	SC2a6fe1f44ecf	1
FROZEN_PHASE3D	ENST00000586014	SC7dbf855ac1b4	4
FROZEN_PHASE3D	ENST00000586016	SCec0baf59fcc0	3
FROZEN_PHASE3D	ENST00000586035	SC3753fc3e580c	2
FROZEN_PHASE3D	ENST00000586054	SC5948bd132094	0
FROZEN_PHASE3D	ENST00000586096	SCef01b2e230b8	0
FROZEN_PHASE3D	ENST00000586146	SCbfde47118624	2
FROZEN_PHASE3D	ENST00000586242	SC84a21f4aa99e	0
FROZEN_PHASE3D	ENST00000586243	SC837eb1a89547	4
FROZEN_PHASE3D	ENST00000586270	SCa075f38533c0	1
FROZEN_PHASE3D	ENST00000586277	SC841b0866970c	0
FROZEN_PHASE3D	ENST00000586283	SC55fb7b523f48	4
FROZEN_PHASE3D	ENST00000586285	SC199ac47faa87	3
FROZEN_PHASE3D	ENST00000586295	SCf40ed24be9f6	3
FROZEN_PHASE3D	ENST00000586313	SC55691496162f	1
FROZEN_PHASE3D	ENST00000586316	SC3753fc3e580c	2
FROZEN_PHASE3D	ENST00000586319	SC1e9b3d28d9d3	1
FROZEN_PHASE3D	ENST00000586335	SC5367294927f5	1
FROZEN_PHASE3D	ENST00000586349	SC23fc6b53d927	1
FROZEN_PHASE3D	ENST00000586352	SC7845880f5501	0
FROZEN_PHASE3D	ENST00000586375	SC48c91b951e62	3
FROZEN_PHASE3D	ENST00000586392	SC39722a204235	1
FROZEN_PHASE3D	ENST00000586396	SC3178a57b0b63	0
FROZEN_PHASE3D	ENST00000586415	SCbd4a4660d47e	3
FROZEN_PHASE3D	ENST00000586425	SC39722a204235	1
FROZEN_PHASE3D	ENST00000586439	SC97268ea7d44c	2
FROZEN_PHASE3D	ENST00000586443	SC84a21f4aa99e	0
FROZEN_PHASE3D	ENST00000586445	SCc1916fb9a7ee	1
FROZEN_PHASE3D	ENST00000586481	SCd93f5594e335	2
FROZEN_PHASE3D	ENST00000586486	SC4b77bb0b25de	4
FROZEN_PHASE3D	ENST00000586513	SC506bbdfdcadb	3
FROZEN_PHASE3D	ENST00000586518	SCa075f38533c0	1
FROZEN_PHASE3D	ENST00000586523	SC0e39c8bde17d	0
FROZEN_PHASE3D	ENST00000586529	SC52a8169b177b	2
FROZEN_PHASE3D	ENST00000586534	SC48c91b951e62	3
FROZEN_PHASE3D	ENST00000586538	SCbc7e68c0c3ee	0
FROZEN_PHASE3D	ENST00000586558	SC23a7f99bdd6d	1
FROZEN_PHASE3D	ENST00000586572	SC0e59f3a81aa9	0
FROZEN_PHASE3D	ENST00000586587	SCc1916fb9a7ee	1
FROZEN_PHASE3D	ENST00000586607	SCa075f38533c0	1
FROZEN_PHASE3D	ENST00000586612	SCf40ed24be9f6	3
FROZEN_PHASE3D	ENST00000586613	SC400e0ac2806e	1
FROZEN_PHASE3D	ENST00000586618	SC851daf6111a0	2
FROZEN_PHASE3D	ENST00000586619	SC7dbf855ac1b4	4
FROZEN_PHASE3D	ENST00000586633	SCec0baf59fcc0	3
FROZEN_PHASE3D	ENST00000586638	SC2ed433d455ee	1
FROZEN_PHASE3D	ENST00000586649	SC755cfaacc280	3
FROZEN_PHASE3D	ENST00000586656	SCef01b2e230b8	0
FROZEN_PHASE3D	ENST00000586674	SCad48f5dbe693	4
FROZEN_PHASE3D	ENST00000586682	SCadb004f3cb3d	1
FROZEN_PHASE3D	ENST00000586686	SCef01b2e230b8	0
FROZEN_PHASE3D	ENST00000586699	SC702e31b3b564	3
FROZEN_PHASE3D	ENST00000586704	SC199ac47faa87	3
FROZEN_PHASE3D	ENST00000586742	SC2a6fe1f44ecf	1
FROZEN_PHASE3D	ENST00000586746	SCa27d98da89fd	4
FROZEN_PHASE3D	ENST00000586749	SC406887047789	2
FROZEN_PHASE3D	ENST00000586760	SC98359793a087	0
FROZEN_PHASE3D	ENST00000586778	SC6e30870e39aa	0
FROZEN_PHASE3D	ENST00000586788	SC55fb7b523f48	4
FROZEN_PHASE3D	ENST00000586789	SC97268ea7d44c	2
FROZEN_PHASE3D	ENST00000586795	SC0803ee5d6575	3
FROZEN_PHASE3D	ENST00000586803	SC98359793a087	0
FROZEN_PHASE3D	ENST00000586807	SCa835b43a12fe	3
FROZEN_PHASE3D	ENST00000586810	SCa38b45bf4bd7	4
FROZEN_PHASE3D	ENST00000586817	SCa27d98da89fd	4
FROZEN_PHASE3D	ENST00000586825	SCf40ed24be9f6	3
FROZEN_PHASE3D	ENST00000586839	SC2a6fe1f44ecf	1
FROZEN_PHASE3D	ENST00000586851	SC2441dca225db	2
FROZEN_PHASE3D	ENST00000586853	SCc695dcf44f7e	3
FROZEN_PHASE3D	ENST00000586895	SC6bd8e7d763b0	1
FROZEN_PHASE3D	ENST00000586925	SCc51ede75e37a	1
FROZEN_PHASE3D	ENST00000586932	SC506bbdfdcadb	3
FROZEN_PHASE3D	ENST00000586942	SCb34c1acfb907	4
FROZEN_PHASE3D	ENST00000586944	SCd93f5594e335	2
FROZEN_PHASE3D	ENST00000586963	SC2441dca225db	2
